#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2018 12 03 12 50  48  6.7  8.3  1.83 10.81  6.27 306 1017.6  23.5  24.8 999.0 99.0 99.00
2018 12 03 13 50  53  6.8  8.1  1.65  8.33  6.06  80 1017.8  23.5  24.8 999.0 99.0 99.00
2018 12 03 14 50  43  6.2  7.6  1.70 11.43  6.19 332 1018.1  23.6  24.8 999.0 99.0 99.00
2018 12 03 15 50  57  7.4  8.9  1.78  8.33  6.13 357 1018.5  23.5  24.8 999.0 99.0 99.00
2018 12 03 16 50  60  7.3  9.1  1.67 10.81  6.06 320 1019.1  23.8  24.8 999.0 99.0 99.00
2018 12 03 17 50  68  7.3  8.7  1.78  8.33  6.25  57 1019.7  24.0  24.8 999.0 99.0 99.00
2018 12 03 18 50  68  8.0  9.9  1.72 10.00  6.13 321 1020.0  24.2  24.9 999.0 99.0 99.00
2018 12 03 19 50  60  8.4 10.1  1.81 10.81  6.11 301 1020.0  24.1  24.9 999.0 99.0 99.00
2018 12 03 20 50  65  8.6 10.7  1.85  9.09  5.85 322 1019.5  24.2  24.9 999.0 99.0 99.00
2018 12 03 21 50  64  9.4 10.9  2.05  7.14  5.83   2 1018.8  23.9  24.9 999.0 99.0 99.00
2018 12 03 22 50  66  9.6 11.4  2.07  9.09  5.89 319 1017.9  23.7  24.9 999.0 99.0 99.00
2018 12 03 23 50  64  8.9 11.1  2.04  7.69  5.86  14 1017.5  23.7  24.9 999.0 99.0 99.00
2018 12 04 00 50  61  9.8 11.3  2.07  7.14  5.89  40 1017.1  23.6  24.9 999.0 99.0 99.00
2018 12 04 01 50  61  9.5 11.4  2.10  6.67  5.77  21 1017.2  23.6  24.9 999.0 99.0 99.00
2018 12 04 02 50  70  9.6 11.4  2.29  6.25  6.01  37 1017.6  23.5  24.9 999.0 99.0 99.00
2018 12 04 03 50  80  7.7  9.8  2.19  5.88  5.79  35 1018.5  23.5  24.9 999.0 99.0 99.00
2018 12 04 04 50  63  8.7 11.5  2.02  8.33  5.61 349 1019.2  23.3  24.9 999.0 99.0 99.00
2018 12 04 05 50  77  8.1  9.9  2.07  8.33  5.96  25 1019.8  23.4  24.8 999.0 99.0 99.00
2018 12 04 06 50  64 10.6 13.6  1.99  7.14  5.73  69 1020.0  23.3  24.8 999.0 99.0 99.00
2018 12 04 07 50  91  8.9 12.0  2.12  6.67  5.80  55 1020.4  23.4  24.8 999.0 99.0 99.00
2018 12 04 08 50  81  8.6 10.7  2.18  7.69  5.84  58 1020.3  23.3  24.8 999.0 99.0 99.00
2018 12 04 09 50  95  8.6 10.9  2.13  6.67  5.95  67 1020.1  23.3  24.8 999.0 99.0 99.00
2018 12 04 10 50  92  9.3 11.8  2.11  7.14  6.09  84 1019.5  23.5  24.8 999.0 99.0 99.00
2018 12 04 11 50  97  8.4 10.4  2.29  6.67  6.11  67 1019.4  23.2  24.8 999.0 99.0 99.00
2018 12 04 12 50  79  8.7 11.4  2.28  6.67  6.02  77 1019.2  23.1  24.8 999.0 99.0 99.00
2018 12 04 13 50  79  7.6  9.4  1.98  6.67  6.03  73 1019.3  23.2  24.8 999.0 99.0 99.00
2018 12 04 14 50  89  7.2  8.7  2.16  7.14  6.14  61 1019.4  23.0  24.8 999.0 99.0 99.00
2018 12 04 15 50  88  8.5 10.4  2.27  6.67  6.28  74 1019.5  23.3  24.8 999.0 99.0 99.00
2018 12 04 16 50  95  8.1 10.8  2.14  7.14  6.02  65 1020.0  23.2  24.8 999.0 99.0 99.00
2018 12 04 17 50  80  7.8  9.9  2.27  7.14  6.21  65 1020.7  23.3  24.8 999.0 99.0 99.00
2018 12 04 18 50  81 10.4 12.3  2.16  6.67  6.11  70 1020.9  23.4  24.8 999.0 99.0 99.00
2018 12 04 19 50 100  8.7 10.2  2.15  7.14  6.08  82 1021.2  23.6  24.8 999.0 99.0 99.00
2018 12 04 20 50  83  9.2 11.2  2.13  6.25  6.01  84 1020.6  23.6  24.8 999.0 99.0 99.00
2018 12 04 21 50  90  8.5 10.2  2.30  6.67  6.11  69 1019.6  23.8  24.8 999.0 99.0 99.00
2018 12 04 22 50  89  7.8  9.7  2.28  7.14  6.27  73 1018.7  23.8  24.8 999.0 99.0 99.00
2018 12 04 23 50  74  8.5 10.2  2.20  7.14  6.29  80 1018.0  23.5  24.9 999.0 99.0 99.00
2018 12 05 00 50  77  8.0  9.6  2.13  7.14  6.11  54 1017.8  23.6  24.9 999.0 99.0 99.00
2018 12 05 01 50  78  8.0  9.7  2.32  6.67  6.26  70 1018.0  23.7  24.9 999.0 99.0 99.00
2018 12 05 02 50  81  8.4 10.2  2.27  7.69  6.40  72 1018.6  23.5  24.9 999.0 99.0 99.00
2018 12 05 03 50  89  7.2  9.3  2.21  7.14  6.44  74 1019.3  23.4  24.8 999.0 99.0 99.00
2018 12 05 04 50  70  8.0  9.7  2.27 12.12  6.50 356 1019.9  23.3  24.8 999.0 99.0 99.00
2018 12 05 05 50  78  9.2 11.1  2.46  7.69  6.74  71 1020.5  23.3  24.8 999.0 99.0 99.00
2018 12 05 06 50  74  8.9 10.9  2.54 12.90  7.06 334 1021.0  23.3  24.8 999.0 99.0 99.00
2018 12 05 07 50  76  8.0 10.5  2.80 21.05  7.25 259 1021.3  23.1  24.8 999.0 99.0 99.00
2018 12 05 08 50  72  9.2 11.5  3.32 21.05  8.30 288 1020.9  23.2  24.9 999.0 99.0 99.00
2018 12 05 09 50  76  8.0 10.1  2.86 21.05  7.59 301 1020.9  23.0  24.9 999.0 99.0 99.00
2018 12 05 10 50  76  8.2  9.6  2.97 21.05  7.96 297 1020.4  23.0  24.9 999.0 99.0 99.00
2018 12 05 11 50  84  7.8  9.3  2.89 19.05  7.85 290 1019.8  23.1  24.9 999.0 99.0 99.00
2018 12 05 12 50  91  8.0  9.9  3.24 21.05  8.14 318 1019.1  23.5  24.9 999.0 99.0 99.00
2018 12 05 13 50  79  7.5  9.3  3.17 19.05  8.37 298 1018.9  23.4  24.9 999.0 99.0 99.00
2018 12 05 14 50  83  6.8  8.6  3.81 19.05  9.22 302 1018.9  23.5  24.9 999.0 99.0 99.00
2018 12 05 15 50  90  7.0  9.1  4.06 19.05  9.86 311 1019.1  23.5  24.9 999.0 99.0 99.00
2018 12 05 16 50  85  7.8 10.1  3.82 17.39  9.71 288 1019.7  23.5  24.9 999.0 99.0 99.00
2018 12 05 17 50  80  7.7  9.8  3.50 19.05  9.06 309 1020.2  23.6  24.9 999.0 99.0 99.00
2018 12 05 18 50  92  7.5  9.7  3.97 17.39  9.55 293 1020.4  23.9  25.0 999.0 99.0 99.00
2018 12 05 19 50  94  8.0 10.1  3.87 19.05  9.84 289 1020.2  23.9  25.0 999.0 99.0 99.00
2018 12 05 20 50 101  7.4  9.6  3.85 16.00  9.45 299 1019.8  24.1  25.0 999.0 99.0 99.00
2018 12 05 21 50  98  7.9 10.1  3.69 17.39  9.26 299 1018.9  23.9  25.1 999.0 99.0 99.00
2018 12 05 22 50  99  7.1  8.8  3.76 17.39  9.58 296 1018.1  24.2  25.1 999.0 99.0 99.00
2018 12 05 23 50  85  7.4  9.1  4.04 17.39  9.73 293 1017.5  24.0  25.1 999.0 99.0 99.00
2018 12 06 00 50  74  7.3  9.3  3.71 17.39  9.38 284 1017.2  24.1  25.1 999.0 99.0 99.00
2018 12 06 01 50  85  7.7  9.9  3.99 17.39 10.29 281 1017.6  24.2  25.1 999.0 99.0 99.00
2018 12 06 02 50  86  7.0  8.8  3.93 17.39 10.12 284 1018.0  24.3  25.1 999.0 99.0 99.00
2018 12 06 03 50  79  6.9  8.7  3.98 17.39 10.26 290 1018.4  24.1  25.1 999.0 99.0 99.00
2018 12 06 04 50  93  6.4  8.4  3.93 17.39 10.36 288 1019.0  24.4  25.1 999.0 99.0 99.00
2018 12 06 05 50  86  7.0  8.8  3.34 17.39  9.12 285 1019.2  24.2  25.1 999.0 99.0 99.00
2018 12 06 06 50  88  6.9  8.9  3.46 16.00  9.23 282 1019.3  24.1  25.1 999.0 99.0 99.00
2018 12 06 07 50  80  7.5  8.7  3.37 16.00  9.74 286 1019.6  23.8  25.1 999.0 99.0 99.00
2018 12 06 08 50  97  6.9  8.2  3.68 16.00  9.87 290 1019.2  24.1  25.1 999.0 99.0 99.00
2018 12 06 09 50 103  6.1  8.3  3.28 17.39  9.42 284 1019.0  24.1  25.2 999.0 99.0 99.00
2018 12 06 10 50  97  5.5  7.3  3.17 16.00  9.49 286 1018.6  23.8  25.2 999.0 99.0 99.00
2018 12 06 11 50 101  5.0  6.5  3.40 17.39  9.68 294 1018.2  24.0  25.2 999.0 99.0 99.00
2018 12 06 12 50  84  5.7  6.9  3.87 16.00 10.81 295 1018.2  23.6  25.2 999.0 99.0 99.00
2018 12 06 13 50  69  2.9  4.0  3.62 16.00 10.37 292 1017.9  22.5  25.2 999.0 99.0 99.00
2018 12 06 14 50  80  3.4  4.6  3.44 16.00 10.23 287 1018.3  23.7  25.2 999.0 99.0 99.00
2018 12 06 15 50  76  4.3  6.5  3.47 16.00 10.15 296 1018.6  23.6  25.2 999.0 99.0 99.00
2018 12 06 16 50  57  4.5  5.7  3.76 16.00 10.80 296 1019.4  23.6  25.2 999.0 99.0 99.00
2018 12 06 17 50  45  4.7  5.9  3.12 16.00  9.97 287 1019.9  23.7  25.2 999.0 99.0 99.00
2018 12 06 18 50  57  5.9  7.2  3.58 14.81 10.73 306 1020.0  23.8  25.2 999.0 99.0 99.00
2018 12 06 19 50  71  5.9  7.7  3.22 16.00 10.13 304 1019.9  23.9  25.2 999.0 99.0 99.00
2018 12 06 20 50  48  6.5  7.6  3.43 14.81 10.36 291 1019.5  23.9  25.3 999.0 99.0 99.00
2018 12 06 21 50  53  6.5  7.7  3.57 16.00 10.45 305 1018.8  23.8  25.3 999.0 99.0 99.00
2018 12 06 22 50  61  6.1  7.5  3.13 13.79  9.70 290 1018.0  23.7  25.4 999.0 99.0 99.00
2018 12 06 23 50  50  5.7  7.0  3.13 14.81 10.07 290 1017.6  23.8  25.4 999.0 99.0 99.00
2018 12 07 00 50  44  5.7  7.1  3.22 14.81  9.87 291 1017.1  23.8  25.4 999.0 99.0 99.00
2018 12 07 01 50  52  5.7  6.8  3.26 16.00  9.87 297 1017.0  23.8  25.4 999.0 99.0 99.00
2018 12 07 02 50  40  7.2  8.4  3.28 14.81  9.86 295 1017.5  23.1  25.4 999.0 99.0 99.00
2018 12 07 03 50  42  5.8  7.2  3.43 16.00 10.10 307 1017.8  23.2  25.4 999.0 99.0 99.00
2018 12 07 04 50  28  6.1  7.3  3.75 16.00 10.51 296 1018.3  23.2  25.3 999.0 99.0 99.00
2018 12 07 05 50   8  7.4  9.0  3.53 16.00 10.34 306 1018.4  23.0  25.3 999.0 99.0 99.00
2018 12 07 06 50  61  6.5  8.3  3.28 14.81  9.89 298 1019.2  21.0  25.3 999.0 99.0 99.00
2018 12 07 07 50  34  5.5  6.7  3.41 16.00 10.13 307 1019.2  21.9  25.3 999.0 99.0 99.00
2018 12 07 08 50  55  5.8  8.2  3.38 16.00 10.75 298 1019.1  23.2  25.2 999.0 99.0 99.00
2018 12 07 09 50  61  6.1  7.3  3.12 14.81  9.72 288 1018.8  23.2  25.2 999.0 99.0 99.00
2018 12 07 10 50  75  4.3  5.5  3.07 14.81  9.60 288 1018.7  23.3  25.2 999.0 99.0 99.00
2018 12 07 11 50  84  4.7  8.0  2.59 16.00  9.16 315 1018.3  23.1  25.2 999.0 99.0 99.00
2018 12 07 12 50 100  5.9  7.7  3.08 14.81  9.56 302 1017.8  23.9  25.2 999.0 99.0 99.00
2018 12 07 13 50  89  6.2  7.8  2.54 16.00  7.76 322 1017.7  24.0  25.1 999.0 99.0 99.00
2018 12 07 14 50  89  5.4  7.1  2.67 16.00  8.19 300 1017.9  24.0  25.1 999.0 99.0 99.00
2018 12 07 15 50  95  5.3  7.8  2.68 14.81  8.22 287 1018.2  24.0  25.1 999.0 99.0 99.00
2018 12 07 16 50  98  4.6  6.9  2.99 14.81  8.64 299 1018.6  23.8  25.1 999.0 99.0 99.00
2018 12 07 17 50  34  4.5  5.5  2.70 14.81  8.37 292 1018.9  22.6  25.2 999.0 99.0 99.00
2018 12 07 18 50  56  3.0  4.7  2.62 14.81  8.32 296 1019.5  22.9  25.2 999.0 99.0 99.00
2018 12 07 19 50  90  4.4  5.7  2.71 13.79  8.72 291 1019.7  23.8  25.2 999.0 99.0 99.00
2018 12 07 20 50  76  4.8  6.4  2.92 14.81  8.89 293 1019.5  23.9  25.3 999.0 99.0 99.00
2018 12 07 21 50  53  4.1  6.8  3.03 14.81  8.79 294 1019.3  21.7  25.3 999.0 99.0 99.00
2018 12 07 22 50  37  6.0  7.6  3.05 14.81  8.80 293 1018.4  22.5  25.3 999.0 99.0 99.00
2018 12 07 23 50   8  4.9  7.0  2.91 13.79  8.62 290 1017.8  22.8  25.3 999.0 99.0 99.00
2018 12 08 00 50 359  2.7  4.2  3.18 14.81  8.91 298 1017.7  22.9  25.2 999.0 99.0 99.00
2018 12 08 01 50  64  3.8  5.6  2.98 13.79  8.43 291 1018.0  23.9  25.2 999.0 99.0 99.00
2018 12 08 02 50  40  2.1  3.3  2.83 13.79  8.50 287 1018.6  23.1  25.2 999.0 99.0 99.00
2018 12 08 03 50 358  4.8  6.2  3.00 12.90  8.70 289 1018.7  23.1  25.2 999.0 99.0 99.00
2018 12 08 04 50  46  7.5  9.7  2.82 14.81  8.06 297 1019.1  21.3  25.1 999.0 99.0 99.00
2018 12 08 05 50  56  4.6  5.6  2.78 12.90  8.12 301 1019.6  22.5  25.1 999.0 99.0 99.00
2018 12 08 06 50  30  5.9  7.3  2.68 14.81  8.13 304 1019.8  23.1  25.1 999.0 99.0 99.00
2018 12 08 07 50  42  6.6  9.0  3.10 13.79  8.84 286 1020.1  23.4  25.1 999.0 99.0 99.00
2018 12 08 08 50  44  7.3  9.1  2.82 14.81  8.48 288 1020.0  23.6  25.1 999.0 99.0 99.00
2018 12 08 09 50  38  8.6 10.4  2.71 13.79  7.62 302 1019.7  22.9  25.1 999.0 99.0 99.00
2018 12 08 10 50  43  8.3  9.9  2.90 12.90  7.59 296 1019.6  23.3  25.1 999.0 99.0 99.00
2018 12 08 11 50  42  8.7 10.0  2.68 12.12  7.43 294 1019.4  23.2  25.1 999.0 99.0 99.00
2018 12 08 12 50  37  8.2  9.9  2.71 12.90  7.27 305 1019.4  23.2  25.1 999.0 99.0 99.00
2018 12 08 13 50  25  9.3 11.0  2.92 12.90  7.26 297 1019.3  22.9  25.0 999.0 99.0 99.00
2018 12 08 14 50  23  9.9 11.8  2.79 13.79  7.27 292 1019.4  22.7  25.0 999.0 99.0 99.00
2018 12 08 15 50  21  9.5 11.6  2.64 13.79  7.08 326 1019.9  22.6  25.0 999.0 99.0 99.00
2018 12 08 16 50  22  8.8 10.8  2.79 13.79  7.31 314 1020.3  22.5  24.9 999.0 99.0 99.00
2018 12 08 17 50  19  8.8 10.6  2.66 13.79  7.32 320 1021.0  22.4  24.9 999.0 99.0 99.00
2018 12 08 18 50  27  8.2 10.1  2.81 13.79  7.65 315 1021.7  22.3  24.9 999.0 99.0 99.00
2018 12 08 19 50  30  8.5 10.8  2.61 12.90  7.39 317 1022.0  22.3  24.9 999.0 99.0 99.00
2018 12 08 20 50  27  8.3 10.6  2.71 13.79  7.57 316 1021.7  22.4  24.9 999.0 99.0 99.00
2018 12 08 21 50  29  7.7  9.5  2.66 13.79  7.58 313 1021.2  22.5  24.9 999.0 99.0 99.00
2018 12 08 22 50  39  7.7  9.2  2.37 13.79  7.14 315 1020.3  22.6  24.9 999.0 99.0 99.00
2018 12 08 23 50  35  8.8 10.6  2.68 13.79  7.63 315 1019.4  22.6  24.9 999.0 99.0 99.00
2018 12 09 00 50  33  8.3 10.5  2.57 12.90  7.18 307 1019.5  22.7  24.9 999.0 99.0 99.00
2018 12 09 01 50  37  7.4  9.1  2.75 12.90  7.54 311 1019.9  22.8  24.9 999.0 99.0 99.00
2018 12 09 02 50  35  7.5  9.6  2.54 13.79  7.20 309 1020.4  22.9  24.9 999.0 99.0 99.00
2018 12 09 03 50  42  7.5  8.8  2.48 12.90  7.34 306 1021.2  22.8  24.9 999.0 99.0 99.00
2018 12 09 04 50  35  7.8  9.4  2.48 12.90  7.35 317 1021.7  22.9  24.9 999.0 99.0 99.00
2018 12 09 05 50  40  7.7  9.4  2.55 12.12  7.66 304 1022.1  23.0  24.8 999.0 99.0 99.00
2018 12 09 06 50  31  8.8 10.7  2.75 12.90  8.24 315 1022.3  22.4  24.8 999.0 99.0 99.00
2018 12 09 07 50  26  8.8 12.2  2.92 13.79  8.60 329 1022.5  22.3  24.8 999.0 99.0 99.00
2018 12 09 08 50  56  4.3  7.5  3.45 16.00  9.59 327 1022.8  21.6  24.8 999.0 99.0 99.00
2018 12 09 09 50  39  9.4 11.5  3.77 16.00 10.04 329 1022.2  22.4  24.7 999.0 99.0 99.00
2018 12 09 10 50  51  8.4 10.2  4.22 14.81 10.19 321 1021.9  22.5  24.8 999.0 99.0 99.00
2018 12 09 11 50  36  8.9 10.9  4.20 14.81  9.96 328 1021.6  22.0  24.8 999.0 99.0 99.00
2018 12 09 12 50  40  8.5 10.2  4.52 16.00  9.91 316 1021.4  21.6  24.8 999.0 99.0 99.00
2018 12 09 13 50  50  5.3  7.1  4.34 17.39 10.18 316 1021.7  19.9  24.8 999.0 99.0 99.00
2018 12 09 14 50  42  8.5 11.0  3.97 17.39  9.29 307 1021.4  22.0  24.8 999.0 99.0 99.00
2018 12 09 15 50  44 10.3 12.6  3.88 16.00  8.88 313 1021.7  21.7  24.8 999.0 99.0 99.00
2018 12 09 16 50  48 10.1 11.6  4.08 16.00  8.92 312 1022.4  21.9  24.8 999.0 99.0 99.00
2018 12 09 17 50  63  7.9  9.8  4.17 16.00  9.43 316 1023.2  22.5  24.8 999.0 99.0 99.00
2018 12 09 18 50  64  9.0 10.6  3.87 17.39  9.35 323 1023.7  22.7  24.8 999.0 99.0 99.00
2018 12 09 19 50  64  8.5 10.3  4.23 16.00  9.73 315 1024.1  22.2  24.9 999.0 99.0 99.00
2018 12 09 20 50  65  9.6 11.2  4.20 16.00  9.48 323 1023.7  22.8  25.0 999.0 99.0 99.00
2018 12 09 21 50  68  8.8 10.8  3.71 13.79  8.55 312 1023.0  22.6  25.0 999.0 99.0 99.00
2018 12 09 22 50  68  8.7 10.7  4.08 16.00  9.28 317 1022.1  22.9  25.0 999.0 99.0 99.00
2018 12 09 23 50  63  9.3 11.5  3.51 16.00  8.35 329 1021.6  22.4  25.1 999.0 99.0 99.00
2018 12 10 00 50  49 10.6 12.1  3.67 16.00  8.41 326 1021.4  23.1  25.1 999.0 99.0 99.00
2018 12 10 01 50  47 10.3 12.2  4.04 14.81  8.70 323 1021.5  23.3  25.1 999.0 99.0 99.00
2018 12 10 02 50  46 10.6 13.1  3.33 13.79  7.67 322 1021.8  23.1  25.0 999.0 99.0 99.00
2018 12 10 03 50  47 11.0 13.3  3.65 16.00  8.14 328 1022.4  23.0  25.0 999.0 99.0 99.00
2018 12 10 04 50  46 10.6 14.0  3.50 12.90  7.78 326 1023.1  22.7  25.1 999.0 99.0 99.00
2018 12 10 05 50  57 10.6 12.9  3.60 14.81  7.97 326 1023.5  22.6  25.1 999.0 99.0 99.00
2018 12 10 06 50  53 10.7 13.1  3.43 12.90  7.59 330 1023.5  23.1  25.1 999.0 99.0 99.00
2018 12 10 07 50  53 10.3 13.1  3.80 14.81  7.86 331 1023.6  22.5  25.1 999.0 99.0 99.00
2018 12 10 08 50  55 11.2 13.2  3.72 13.79  7.93 330 1023.5  22.8  25.0 999.0 99.0 99.00
2018 12 10 09 50  55 11.1 12.6  3.82 14.81  7.84 304 1023.4  23.0  25.0 999.0 99.0 99.00
2018 12 10 10 50  50 11.1 13.6  3.51 12.90  7.40 306 1023.3  23.1  25.0 999.0 99.0 99.00
2018 12 10 11 50  54 11.0 12.7  3.64 12.90  7.83 326 1023.1  23.2  25.0 999.0 99.0 99.00
2018 12 10 12 50  56 10.8 12.6  3.42  7.14  7.28  30 1022.8  23.2  25.0 999.0 99.0 99.00
2018 12 10 13 50  55 10.5 12.4  3.58 13.79  7.41 315 1022.8  23.0  25.0 999.0 99.0 99.00
2018 12 10 14 50  59 10.6 13.0  3.27  7.69  7.11  54 1023.0  23.1  25.0 999.0 99.0 99.00
2018 12 10 15 50  52 10.2 12.3  3.46  7.69  7.33  43 1023.8  23.1  25.0 999.0 99.0 99.00
2018 12 10 16 50  51  9.9 11.8  3.23  7.69  7.14  34 1024.4  23.1  25.0 999.0 99.0 99.00
2018 12 10 17 50  53 10.0 12.6  3.14 11.43  7.17 330 1024.7  23.2  25.0 999.0 99.0 99.00
2018 12 10 18 50  61 10.3 12.1  3.23 13.79  7.11 308 1025.0  23.3  25.0 999.0 99.0 99.00
2018 12 10 19 50  61  8.8 10.9  3.18 13.79  7.19 317 1025.2  23.5  25.0 999.0 99.0 99.00
2018 12 10 20 50  73 10.3 12.0  2.79  7.69  6.77  53 1024.9  23.5  25.0 999.0 99.0 99.00
2018 12 10 21 50  67  9.7 11.3  3.26 13.79  7.17 327 1024.5  23.6  25.0 999.0 99.0 99.00
2018 12 10 22 50  77  9.2 11.1  3.04  7.14  7.07  74 1023.6  23.6  25.0 999.0 99.0 99.00
2018 12 10 23 50  66  9.3 11.0  3.07  7.69  6.98  46 1023.0  23.7  25.0 999.0 99.0 99.00
2018 12 11 00 50  59  9.4 11.1  3.07 12.90  7.26 334 1022.6  23.7  25.0 999.0 99.0 99.00
2018 12 11 01 50  64 10.1 12.3  2.91 12.90  7.08 327 1023.0  23.8  25.0 999.0 99.0 99.00
2018 12 11 02 50  65  9.8 12.0  3.01  7.69  6.91  53 1023.5  23.7  25.0 999.0 99.0 99.00
2018 12 11 03 50  66  9.7 11.7  2.88  7.69  6.76  70 1024.2  23.8  25.0 999.0 99.0 99.00
2018 12 11 04 50  62 10.0 11.9  2.98  7.69  6.83  57 1025.1  23.4  24.9 999.0 99.0 99.00
2018 12 11 05 50  65 11.1 13.2  2.72 12.12  6.61 318 1025.3  23.5  24.9 999.0 99.0 99.00
2018 12 11 06 50  54  7.0  9.2  3.04  7.69  6.74  70 1026.0  22.2  24.9 999.0 99.0 99.00
2018 12 11 07 50  61 11.4 13.6  3.02  8.33  6.70  73 1025.6  23.7  24.9 999.0 99.0 99.00
2018 12 11 08 50  65 11.2 13.7  3.07  8.33  6.70  83 1025.5  23.7  24.9 999.0 99.0 99.00
2018 12 11 09 50  71 10.1 12.4  3.16  8.33  6.82  59 1025.4  23.5  24.9 999.0 99.0 99.00
2018 12 11 10 50  65 10.5 13.0  3.13  7.69  6.84  64 1025.0  23.5  24.9 999.0 99.0 99.00
2018 12 11 11 50  66 10.1 12.3  2.95  8.33  6.64  57 1024.5  23.3  24.9 999.0 99.0 99.00
2018 12 11 12 50  66 10.4 12.4  3.06  7.69  6.81  71 1024.0  23.4  24.9 999.0 99.0 99.00
2018 12 11 13 50  60  9.7 11.6  2.97  8.33  6.90  83 1023.6  23.3  24.9 999.0 99.0 99.00
2018 12 11 14 50  67 10.7 12.9  2.85  7.69  6.79  52 1023.5  23.5  24.9 999.0 99.0 99.00
2018 12 11 15 50  63 11.3 13.1  3.13  8.33  6.65  66 1024.0  22.3  24.9 999.0 99.0 99.00
2018 12 11 16 50  66 11.0 13.8  3.31  7.69  6.71  61 1024.6  22.7  24.9 999.0 99.0 99.00
2018 12 11 17 50  72 11.1 13.1  3.23  8.33  6.68  67 1025.2  23.5  24.9 999.0 99.0 99.00
2018 12 11 18 50  78 10.8 12.9  2.91  8.33  6.46  72 1025.6  23.7  24.9 999.0 99.0 99.00
2018 12 11 19 50  74 11.0 13.4  2.89  7.69  6.54  80 1025.8  23.8  24.9 999.0 99.0 99.00
2018 12 11 20 50  82 10.7 12.6  3.07  8.33  6.70  72 1025.5  23.9  24.9 999.0 99.0 99.00
2018 12 11 21 50  77  9.6 11.6  3.27  8.33  6.88  89 1024.8  23.7  24.9 999.0 99.0 99.00
2018 12 11 22 50  80 10.5 12.3  3.31  8.33  6.96  80 1023.8  23.7  24.9 999.0 99.0 99.00
2018 12 11 23 50  85  9.7 12.0  2.95  8.33  6.83  82 1023.4  23.7  24.9 999.0 99.0 99.00
2018 12 12 00 50  80  9.2 11.1  3.04  8.33  6.80  70 1023.3  23.9  25.0 999.0 99.0 99.00
2018 12 12 01 50  70  9.4 11.2  2.86  8.33  6.66  95 1023.6  23.7  24.9 999.0 99.0 99.00
2018 12 12 02 50  72  9.2 10.6  3.00  8.33  6.88  92 1024.1  23.8  24.9 999.0 99.0 99.00
2018 12 12 03 50  68  8.4 10.4  2.63  9.09  6.65  85 1024.7  23.7  24.9 999.0 99.0 99.00
2018 12 12 04 50  71  8.7 10.6  3.13  8.33  7.07  80 1025.2  23.8  24.9 999.0 99.0 99.00
2018 12 12 05 50  73  8.9 10.6  2.93  9.09  7.07 102 1025.5  23.7  24.9 999.0 99.0 99.00
2018 12 12 06 50  70  8.8 10.8  2.85  9.09  6.87  93 1025.7  23.7  24.9 999.0 99.0 99.00
2018 12 12 07 50  80  9.1 10.4  3.03  8.33  7.00  81 1025.5  23.7  24.9 999.0 99.0 99.00
2018 12 12 08 50  79  9.4 11.3  3.14  8.33  7.20  84 1025.0  23.6  24.9 999.0 99.0 99.00
2018 12 12 09 50  80  9.5 11.1  2.94  9.09  6.98 105 1024.6  23.5  24.9 999.0 99.0 99.00
2018 12 12 10 50  78 10.1 12.2  2.92  9.09  7.03  91 1024.2  23.1  24.9 999.0 99.0 99.00
2018 12 12 11 50  73  9.3 11.1  3.20  9.09  7.34 109 1024.0  23.0  24.9 999.0 99.0 99.00
2018 12 12 12 50  55  8.9 12.2  2.94  9.09  6.93 100 1023.5  22.1  24.9 999.0 99.0 99.00
2018 12 12 13 50  78 10.2 12.5  3.17  9.09  7.11  99 1023.3  23.6  24.9 999.0 99.0 99.00
2018 12 12 14 50  78  9.9 12.2  2.82  9.09  6.64  99 1023.4  23.6  24.9 999.0 99.0 99.00
2018 12 12 15 50  82  9.5 11.8  3.27  8.33  7.21 101 1023.8  23.6  24.9 999.0 99.0 99.00
2018 12 12 16 50  77 10.1 12.2  3.44  8.33  7.23  73 1024.1  23.6  24.9 999.0 99.0 99.00
2018 12 12 17 50  84  9.4 11.4  3.40  9.09  7.48  88 1024.7  23.8  24.9 999.0 99.0 99.00
2018 12 12 18 50  92  9.6 11.6  3.35  9.09  7.31  89 1025.2  23.9  24.9 999.0 99.0 99.00
2018 12 12 19 50  92  8.8 10.6  3.33  9.09  7.29  99 1025.4  23.8  24.9 999.0 99.0 99.00
2018 12 12 20 50  84  7.5  9.2  3.31  9.09  7.72  91 1025.2  23.8  24.9 999.0 99.0 99.00
2018 12 12 21 50  83  7.7 10.0  3.24  9.09  7.48  87 1024.1  23.7  24.9 999.0 99.0 99.00
2018 12 12 22 50  73  7.8 10.2  2.94  8.33  7.52  81 1023.4  23.6  24.9 999.0 99.0 99.00
2018 12 13 16 50  80  6.8  9.4  2.74 14.81  8.30 298 1024.0  21.1  24.8 999.0 99.0 99.00
2018 12 13 17 50  53  6.6  9.3  3.02 14.81  8.70 295 1024.3  22.4  24.8 999.0 99.0 99.00
2018 12 13 18 50  44  9.8 11.7  2.83 13.79  7.49 321 1024.8  23.5  24.8 999.0 99.0 99.00
2018 12 13 19 50  43  8.8 11.1  3.02 13.79  7.61 310 1024.9  23.5  24.8 999.0 99.0 99.00
2018 12 13 20 50  49  9.3 11.4  3.01 14.81  7.49 312 1024.2  23.6  24.8 999.0 99.0 99.00
